index,Unnamed: 0,MTS_TIME,timestamp,timestamp[s],E2E_CRC16_OBJ,E2E_SeqCounter_OBJ,uiMsgCounter_OBJ,uiID_OBJ,uiMergeID_OBJ,eMaintenanceState_OBJ,fArelYStd_OBJ,fArelY_OBJ,fArelXStd_OBJ,fArelX_OBJ,fVrelYStd_OBJ,fVrelY_OBJ,fVrelXStd_OBJ,fVrelX_OBJ,fDistYStd_OBJ,fDistY_OBJ,fDistXStd_OBJ,fDistX_OBJ,fOrientation_OBJ,fWidth_OBJ,fLength_OBJ,uiProbabilityOfExistence_OBJ,uiDynConfidence_OBJ,bObjStable_OBJ,fRCS_OBJ,eBoxCutStatus_OBJ,bPedMicroDoppler_OBJ,eClassification_OBJ,uiClassConfidence_OBJ,eMirrorProbability_OBJ,fOrientationStd_OBJ,widthStd_OBJ,lengthStd_OBJ,RefPointPos_OBJ,uiLifeCycles_OBJ,eDynamicProperty_OBJ,Velocity_VDY,CAN_ID,CMBS2_validate_OBJ,CMBS2_MTS_END_TIME,LCCM1_validate_OBJ,LCCM1_MTS_END_TIME,LCCM2_validate_OBJ,LCCM2_MTS_END_TIME,FCTW_validate_OBJ,FCTW_MTS_END_TIME
10,11,6186599491,6186464148.0,6186.464148,25363,202,10,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,7.06,6.0,0,0.0,0,0.0,0,0.0,0,0.0
11,12,6186639491,6186514644.0,6186.514644,60854,203,11,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,7.07,6.0,0,0.0,0,0.0,0,0.0,0,0.0
12,13,6186679491,6186565038.0,6186.565038000001,9470,204,12,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,7.07,6.0,0,0.0,0,0.0,0,0.0,0,0.0
13,14,6186719491,6186565038.0,6186.565038000001,9470,204,12,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,7.08,6.0,0,0.0,0,0.0,0,0.0,0,0.0
14,15,6186759491,6186613008.0,6186.613008,43611,205,13,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,7.11,6.0,0,0.0,0,0.0,0,0.0,0,0.0
15,16,6186799491,6186664149.0,6186.664149,6565,206,14,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,7.12,6.0,0,0.0,0,0.0,0,0.0,0,0.0
16,17,6186839491,6186716649.0,6186.716649,38656,207,15,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,7.15,6.0,0,0.0,0,0.0,0,0.0,0,0.0
17,18,6186879491,6186765925.0,6186.765925,1536,208,0,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,7.16,6.0,0,0.0,0,0.0,0,0.0,0,0.0
18,19,6186919491,6186814240.0,6186.81424,34981,209,1,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,7.16,6.0,0,0.0,0,0.0,0,0.0,0,0.0
19,20,6186959491,6186814240.0,6186.81424,34981,209,1,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,7.19,6.0,0,0.0,0,0.0,0,0.0,0,0.0
20,21,6186999491,6186863972.0,6186.863972,15195,210,2,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,7.2,6.0,0,0.0,0,0.0,0,0.0,0,0.0
21,22,6187039491,6186914555.0,6186.914554999999,46590,211,3,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,7.22,6.0,0,0.0,0,0.0,0,0.0,0,0.0
22,23,6187079491,6186963173.0,6186.963173,31926,212,4,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,7.22,6.0,0,0.0,0,0.0,0,0.0,0,0.0
24,24,6187119491,6187014199.9,6187.0141999,61971,213,5,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,7.25,6.0,0,0.0,0,0.0,0,0.0,0,0.0
23,25,6187159491,6187014199.9,6187.0141999,61971,213,5,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,7.23,6.0,0,0.0,0,0.0,0,0.0,0,0.0
25,26,6187199491,6187063488.2,6187.0634881999995,16877,214,6,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,7.27,6.0,0,0.0,0,0.0,0,0.0,0,0.0
26,27,6187239491,6187113204.0,6187.113204,53064,215,7,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,7.29,6.0,0,0.0,0,0.0,0,0.0,0,0.0
27,28,6187279491,6187164774.0,6187.164774,54140,216,8,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,7.29,6.0,0,0.0,0,0.0,0,0.0,0,0.0
28,29,6187319491,6187164774.0,6187.164774,54140,216,8,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,7.3,6.0,0,0.0,0,0.0,0,0.0,0,0.0
29,30,6187359491,6187213653.0,6187.213653,24025,217,9,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,7.32,6.0,0,0.0,0,0.0,0,0.0,0,0.0
30,31,6187399491,6187263713.0,6187.263713,60967,218,10,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,7.34,6.0,0,0.0,0,0.0,0,0.0,0,0.0
31,32,6187439491,6187314425.0,6187.314425,24706,219,11,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,7.36,6.0,0,0.0,0,0.0,0,0.0,0,0.0
32,33,6187479491,6187361464.0,6187.361464,43466,220,12,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,7.38,6.0,0,0.0,0,0.0,0,0.0,0,0.0
33,34,6187519491,6187410722.0,6187.410722,10095,221,13,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,7.38,6.0,0,0.0,0,0.0,0,0.0,0,0.0
34,35,6187559491,6187410722.0,6187.410722,10095,221,13,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,7.39,6.0,0,0.0,0,0.0,0,0.0,0,0.0
35,36,6187599491,6187461712.0,6187.461711999999,38033,222,14,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,7.41,6.0,0,0.0,0,0.0,0,0.0,0,0.0
36,37,6187639491,6187512333.0,6187.512333,6708,223,15,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,7.43,6.0,0,0.0,0,0.0,0,0.0,0,0.0
38,38,6187679491,6187561519.0,6187.561519,37213,224,0,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,7.44,6.0,0,0.0,0,0.0,0,0.0,0,0.0
37,39,6187719491,6187561519.0,6187.561519,37213,224,0,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,7.44,6.0,0,0.0,0,0.0,0,0.0,0,0.0
39,40,6187759491,6187610867.0,6187.610867,8184,225,1,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,7.46,6.0,0,0.0,0,0.0,0,0.0,0,0.0
40,41,6187799491,6187661220.0,6187.66122,44038,226,2,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,7.47,6.0,0,0.0,0,0.0,0,0.0,0,0.0
41,42,6187839491,6187710839.0,6187.710839,8867,227,3,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,7.49,6.0,0,0.0,0,0.0,0,0.0,0,0.0
42,43,6187879491,6187761364.0,6187.761364,60395,228,4,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,7.51,6.0,0,0.0,0,0.0,0,0.0,0,0.0
43,44,6187919491,6187809627.0,6187.809627000001,25934,229,5,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,7.51,6.0,0,0.0,0,0.0,0,0.0,0,0.0
44,45,6187959491,6187809627.0,6187.809627000001,25934,229,5,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,7.53,6.0,0,0.0,0,0.0,0,0.0,0,0.0
45,46,6187999491,6187858267.0,6187.8582670000005,54960,230,6,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,7.55,6.0,0,0.0,0,0.0,0,0.0,0,0.0
46,47,6188039491,6187910307.0,6187.910307,22549,231,7,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,7.57,6.0,0,0.0,0,0.0,0,0.0,0,0.0
47,48,6188079491,6187958750.0,6187.95875,17441,232,8,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,7.59,6.0,0,0.0,0,0.0,0,0.0,0,0.0
49,49,6188119491,6188008518.74,6188.00851874,51844,233,9,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,7.6,6.0,0,0.0,0,0.0,0,0.0,0,0.0
48,50,6188159491,6188008518.74,6188.00851874,51844,233,9,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,7.59,6.0,0,0.0,0,0.0,0,0.0,0,0.0
50,51,6188199491,6188059745.9,6188.0597459,31098,234,10,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,7.62,6.0,0,0.0,0,0.0,0,0.0,0,0.0
51,52,6188239491,6188108511.0,6188.108511,63455,235,11,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,7.63,6.0,0,0.0,0,0.0,0,0.0,0,0.0
52,53,6188279491,6188157532.0,6188.157532,16023,236,12,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,7.65,6.0,0,0.0,0,0.0,0,0.0,0,0.0
53,54,6188319491,6188207368.0,6188.207368,45106,237,13,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,7.65,6.0,0,0.0,0,0.0,0,0.0,0,0.0
54,55,6188359491,6188257160.0,6188.25716,972,238,14,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,7.66,6.0,0,0.0,0,0.0,0,0.0,0,0.0
55,56,6188399491,6188257160.0,6188.25716,972,238,14,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,7.67,6.0,0,0.0,0,0.0,0,0.0,0,0.0
56,57,6188439491,6188306408.0,6188.3064079999995,36201,239,15,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,7.68,6.0,0,0.0,0,0.0,0,0.0,0,0.0
57,58,6188479491,6188355509.0,6188.355509,7273,240,0,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,7.69,6.0,0,0.0,0,0.0,0,0.0,0,0.0
58,59,6188519491,6188404631.0,6188.404631,37580,241,1,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,7.69,6.0,0,0.0,0,0.0,0,0.0,0,0.0
59,60,6188559491,6188404631.0,6188.404631,37580,241,1,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,7.71,6.0,0,0.0,0,0.0,0,0.0,0,0.0
60,61,6188599491,6188454855.0,6188.454855,8498,242,2,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,7.72,6.0,0,0.0,0,0.0,0,0.0,0,0.0
61,62,6188639491,6188507286.0,6188.507286,44951,243,3,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,7.73,6.0,0,0.0,0,0.0,0,0.0,0,0.0
62,63,6188679491,6188555892.0,6188.555892,26335,244,4,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,7.74,6.0,0,0.0,0,0.0,0,0.0,0,0.0
64,64,6188719491,6188603866.0,6188.6038659999995,59514,245,5,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,7.75,6.0,0,0.0,0,0.0,0,0.0,0,0.0
63,65,6188759491,6188603866.0,6188.6038659999995,59514,245,5,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,7.75,6.0,0,0.0,0,0.0,0,0.0,0,0.0
65,66,6188799491,6188655372.0,6188.655372,23428,246,6,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,7.76,6.0,0,0.0,0,0.0,0,0.0,0,0.0
66,67,6188839491,6188704525.0,6188.704525,54561,247,7,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,7.78,6.0,0,0.0,0,0.0,0,0.0,0,0.0
67,68,6188879491,6188753494.0,6188.753494,51477,248,8,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,7.8,6.0,0,0.0,0,0.0,0,0.0,0,0.0
68,69,6188919491,6188803179.0,6188.803179,18352,249,9,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,7.83,6.0,0,0.0,0,0.0,0,0.0,0,0.0
69,70,6188959491,6188851188.0,6188.851188000001,62542,250,10,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,7.83,6.0,0,0.0,0,0.0,0,0.0,0,0.0
70,71,6188999491,6188851188.0,6188.851188000001,62542,250,10,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,7.87,6.0,0,0.0,0,0.0,0,0.0,0,0.0
71,72,6189039491,6188902023.0,6188.902023,31467,251,11,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,7.9,6.0,0,0.0,0,0.0,0,0.0,0,0.0
72,73,6189079491,6188952754.0,6188.952754,45987,252,12,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,7.94,6.0,0,0.0,0,0.0,0,0.0,0,0.0
73,74,6189119491,6189002039.9,6189.0020398999995,15622,253,13,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,7.96,6.0,0,0.0,0,0.0,0,0.0,0,0.0
74,75,6189159491,6189051267.6,6189.051267600001,36600,254,14,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,7.96,6.0,0,0.0,0,0.0,0,0.0,0,0.0
75,76,6189199491,6189051267.6,6189.051267600001,36600,254,14,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,8.0,6.0,0,0.0,0,0.0,0,0.0,0,0.0
76,77,6189239491,6189100539.0,6189.100539,93,255,15,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,8.02,6.0,0,0.0,0,0.0,0,0.0,0,0.0
77,78,6189279491,6189149173.0,6189.149173,63058,0,0,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,8.04,6.0,0,0.0,0,0.0,0,0.0,0,0.0
78,79,6189319491,6189197446.0,6189.197446,30967,1,1,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,5,8.07,6.0,0,0.0,0,0.0,0,0.0,0,0.0
